id,name,feature_name,feature_name_original,shap_value,feature_value,shap_value_percent
416354,Sách Wordsworth Classics: Les Miserables (Volume 2) (Victor Hugo),Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.06686993637695589,False,13.88402336326891
416354,Sách Wordsworth Classics: Les Miserables (Volume 2) (Victor Hugo),Giá bán,price,0.04252372661984702,91080,8.829085922185422
416354,Sách Wordsworth Classics: Les Miserables (Volume 2) (Victor Hugo),"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.02367159492002519,False,4.914868993784868
416354,Sách Wordsworth Classics: Les Miserables (Volume 2) (Victor Hugo),Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.01713631315232519,False,3.557966181184605
416375,Sách Little Dorrit,Điểm đánh giá,rating_average,0.10280742751211983,5.0,21.272094982984232
416375,Sách Little Dorrit,Có đánh giá,has_rating,0.0989792092442877,1,20.47999051563609
416375,Sách Little Dorrit,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,0.09494352644766373,True,19.644959138541665
416375,Sách Little Dorrit,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.05368973927430922,False,11.109053704511036
416375,Sách Little Dorrit,Mức giảm giá,discount_rate,-0.04756189371541255,0,9.841128653526358
416375,Sách Little Dorrit,Giá bán,price,0.040531294261997114,145000,8.386412948839173
416375,Sách Little Dorrit,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.03868848464748333,False,8.005113444473379
416375,Sách Little Dorrit,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.006095568851548801,False,1.2612466114880672
416390,Sách Don Quixote,Có đánh giá,has_rating,0.09896747617415612,1,23.50970212038253
416390,Sách Don Quixote,Điểm đánh giá,rating_average,0.0846419502772518,5.0,20.10667660560242
416390,Sách Don Quixote,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,0.08370741879677644,True,19.88467885869177
416390,Sách Don Quixote,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.06127446386551167,False,14.55573536632734
416390,Sách Don Quixote,Giá bán,price,0.032770979270096395,133400,7.784738892173398
416390,Sách Don Quixote,Mức giảm giá,discount_rate,-0.027865350622889713,8,6.6194078898338535
416390,Sách Don Quixote,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.022688669768560432,False,5.389688495520862
416390,Sách Don Quixote,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.00904808995422031,False,2.149371771467819
416392,Sách The Man In The Iron Mask,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,0.11247325962182325,True,23.155993484843926
416392,Sách The Man In The Iron Mask,Có đánh giá,has_rating,0.09667842366134734,1,19.90415282667567
416392,Sách The Man In The Iron Mask,Điểm đánh giá,rating_average,0.09564127254934376,5.0,19.690624166858175
416392,Sách The Man In The Iron Mask,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.06023592067241824,False,12.401370702102902
416392,Sách The Man In The Iron Mask,Mức giảm giá,discount_rate,-0.0582557028806893,0,11.993683484376438
416392,Sách The Man In The Iron Mask,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.035072157264080715,False,7.220655361435763
416392,Sách The Man In The Iron Mask,Giá bán,price,0.023330391317769816,120000,4.8032607143210635
416392,Sách The Man In The Iron Mask,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.004032734129739334,False,0.8302592593860666
416397,Sách War And Peace,Điểm đánh giá,rating_average,0.24856797520237725,4.8,36.397419527905434
416397,Sách War And Peace,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,0.11773653110964871,True,17.239975958565037
416397,Sách War And Peace,Có đánh giá,has_rating,0.1156272083159386,1,16.931111123584053
416397,Sách War And Peace,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.07090182881633136,False,10.382043811648135
416397,Sách War And Peace,Mức giảm giá,discount_rate,-0.06543539288147895,0,9.581602154265482
416397,Sách War And Peace,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.04048304102319022,False,5.927868329324382
416397,Sách War And Peace,Giá bán,price,0.02084276080060969,145000,3.0519728390671537
416397,Sách War And Peace,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,0.0033327287600046773,False,0.48800625564031314
416400,Truyện đọc tiếng Anh - Aesop's Fables,Điểm đánh giá,rating_average,0.10280742751211983,5.0,21.272094982984232
416400,Truyện đọc tiếng Anh - Aesop's Fables,Có đánh giá,has_rating,0.0989792092442877,1,20.47999051563609
416400,Truyện đọc tiếng Anh - Aesop's Fables,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,0.09494352644766373,True,19.644959138541665
416400,Truyện đọc tiếng Anh - Aesop's Fables,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.05368973927430922,False,11.109053704511036
416400,Truyện đọc tiếng Anh - Aesop's Fables,Mức giảm giá,discount_rate,-0.04756189371541255,0,9.841128653526358
416400,Truyện đọc tiếng Anh - Aesop's Fables,Giá bán,price,0.040531294261997114,145000,8.386412948839173
416400,Truyện đọc tiếng Anh - Aesop's Fables,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.03868848464748333,False,8.005113444473379
416400,Truyện đọc tiếng Anh - Aesop's Fables,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.006095568851548801,False,1.2612466114880672
416413,Sách The Old Man And The Sea,Điểm đánh giá,rating_average,0.10957191236740679,5.0,23.00175706871059
416413,Sách The Old Man And The Sea,Có đánh giá,has_rating,0.10204851667036469,1,21.422416921986812
416413,Sách The Old Man And The Sea,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,0.0973546869617898,True,20.437070145191377
416413,Sách The Old Man And The Sea,Giá bán,price,0.06819472426747276,249000,14.315698677489777
416413,Sách The Old Man And The Sea,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.037637575675065704,False,7.901024574894542
416413,Sách The Old Man And The Sea,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.03640015842847731,False,7.641261189518734
416413,Sách The Old Man And The Sea,Mức giảm giá,discount_rate,-0.02246927690819004,0,4.716836986642872
416413,Sách The Old Man And The Sea,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.0026863762785660225,False,0.5639344355652853
416421,Sách Tiểu thuyết tiếng Anh - Wordsworth Classics: Jane Eyre,Điểm đánh giá,rating_average,0.28364128593819643,4.7,40.77077940425156
416421,Sách Tiểu thuyết tiếng Anh - Wordsworth Classics: Jane Eyre,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,0.12505634545088282,True,17.975678881214712
416421,Sách Tiểu thuyết tiếng Anh - Wordsworth Classics: Jane Eyre,Có đánh giá,has_rating,0.11950201480952137,1,17.17729585115552
416421,Sách Tiểu thuyết tiếng Anh - Wordsworth Classics: Jane Eyre,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.07170915647157078,False,10.307519901755105
416421,Sách Tiểu thuyết tiếng Anh - Wordsworth Classics: Jane Eyre,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.0407768407629812,False,5.861289106946328
416421,Sách Tiểu thuyết tiếng Anh - Wordsworth Classics: Jane Eyre,Mức giảm giá,discount_rate,-0.03166964650762744,0,4.5522151942804525
416421,Sách Tiểu thuyết tiếng Anh - Wordsworth Classics: Jane Eyre,Giá bán,price,0.01900466005816022,168750,2.7317419617568377
416421,Sách Tiểu thuyết tiếng Anh - Wordsworth Classics: Jane Eyre,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,0.004337532567749334,False,0.6234796986394929
416427,Sách Devils,Điểm đánh giá,rating_average,0.10280742751211983,5.0,21.272094982984232
416427,Sách Devils,Có đánh giá,has_rating,0.0989792092442877,1,20.47999051563609
416427,Sách Devils,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,0.09494352644766373,True,19.644959138541665
416427,Sách Devils,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.05368973927430922,False,11.109053704511036
416427,Sách Devils,Mức giảm giá,discount_rate,-0.04756189371541255,0,9.841128653526358
416427,Sách Devils,Giá bán,price,0.040531294261997114,145000,8.386412948839173
416427,Sách Devils,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.03868848464748333,False,8.005113444473379
416427,Sách Devils,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.006095568851548801,False,1.2612466114880672
416430,Sách Tiểu thuyết tiếng Anh - Great Expectations,Có đánh giá,has_rating,0.09896747617415612,1,23.50970212038253
416430,Sách Tiểu thuyết tiếng Anh - Great Expectations,Điểm đánh giá,rating_average,0.0846419502772518,5.0,20.10667660560242
416430,Sách Tiểu thuyết tiếng Anh - Great Expectations,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,0.08370741879677644,True,19.88467885869177
416430,Sách Tiểu thuyết tiếng Anh - Great Expectations,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.06127446386551167,False,14.55573536632734
416430,Sách Tiểu thuyết tiếng Anh - Great Expectations,Giá bán,price,0.032770979270096395,133400,7.784738892173398
416430,Sách Tiểu thuyết tiếng Anh - Great Expectations,Mức giảm giá,discount_rate,-0.027865350622889713,8,6.6194078898338535
416430,Sách Tiểu thuyết tiếng Anh - Great Expectations,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.022688669768560432,False,5.389688495520862
416430,Sách Tiểu thuyết tiếng Anh - Great Expectations,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.00904808995422031,False,2.149371771467819
420774,Sách tiếng Anh - Wordsworth Classics : Alice Adventures In Wonderland and Through The Looking-Glass,Điểm đánh giá,rating_average,-0.19020922298443999,0.0,45.97945692591454
420774,Sách tiếng Anh - Wordsworth Classics : Alice Adventures In Wonderland and Through The Looking-Glass,Có đánh giá,has_rating,-0.10320922651273798,0,24.94886478342639
420774,Sách tiếng Anh - Wordsworth Classics : Alice Adventures In Wonderland and Through The Looking-Glass,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,0.03645688783457862,True,8.812758275028713
420774,Sách tiếng Anh - Wordsworth Classics : Alice Adventures In Wonderland and Through The Looking-Glass,Mức giảm giá,discount_rate,-0.035102372805536776,0,8.485330064891773
420774,Sách tiếng Anh - Wordsworth Classics : Alice Adventures In Wonderland and Through The Looking-Glass,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.021933916791012194,False,5.302106630189218
420774,Sách tiếng Anh - Wordsworth Classics : Alice Adventures In Wonderland and Through The Looking-Glass,Giá bán,price,-0.01477565293858431,168750,3.571732680373107
420774,Sách tiếng Anh - Wordsworth Classics : Alice Adventures In Wonderland and Through The Looking-Glass,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.009716916955512684,False,2.3488796053030123
420774,Sách tiếng Anh - Wordsworth Classics : Alice Adventures In Wonderland and Through The Looking-Glass,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.002278860136967361,False,0.5508710348732461
420792,Sách The Mysterious Island,Điểm đánh giá,rating_average,-0.18409995980128913,0.0,45.843092793898
420792,Sách The Mysterious Island,Có đánh giá,has_rating,-0.10255879936949912,0,25.538368185422026
420792,Sách The Mysterious Island,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,0.044351151183152505,True,11.043967317537799
420792,Sách The Mysterious Island,Mức giảm giá,discount_rate,-0.033593967195634,0,8.365299792172095
420792,Sách The Mysterious Island,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.024372651986937645,False,6.069081969798134
420792,Sách The Mysterious Island,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.00930994224365632,False,2.3182870145242647
420792,Sách The Mysterious Island,Giá bán,price,-0.001708118378476703,120000,0.42534191431649493
420792,Sách The Mysterious Island,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.0015925379807413085,False,0.39656101233119084
420795,Sách Dombey And Son,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,0.11247325962182325,True,23.155993484843926
420795,Sách Dombey And Son,Có đánh giá,has_rating,0.09667842366134734,1,19.90415282667567
420795,Sách Dombey And Son,Điểm đánh giá,rating_average,0.09564127254934376,5.0,19.690624166858175
420795,Sách Dombey And Son,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.06023592067241824,False,12.401370702102902
420795,Sách Dombey And Son,Mức giảm giá,discount_rate,-0.0582557028806893,0,11.993683484376438
420795,Sách Dombey And Son,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.035072157264080715,False,7.220655361435763
420795,Sách Dombey And Son,Giá bán,price,0.023330391317769816,120000,4.8032607143210635
420795,Sách Dombey And Son,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.004032734129739334,False,0.8302592593860666
420796,Sách The Gambler And The House Of The Dead,Điểm đánh giá,rating_average,0.10280742751211983,5.0,21.272094982984232
420796,Sách The Gambler And The House Of The Dead,Có đánh giá,has_rating,0.0989792092442877,1,20.47999051563609
420796,Sách The Gambler And The House Of The Dead,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,0.09494352644766373,True,19.644959138541665
420796,Sách The Gambler And The House Of The Dead,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.05368973927430922,False,11.109053704511036
420796,Sách The Gambler And The House Of The Dead,Mức giảm giá,discount_rate,-0.04756189371541255,0,9.841128653526358
420796,Sách The Gambler And The House Of The Dead,Giá bán,price,0.040531294261997114,145000,8.386412948839173
420796,Sách The Gambler And The House Of The Dead,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.03868848464748333,False,8.005113444473379
420796,Sách The Gambler And The House Of The Dead,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.006095568851548801,False,1.2612466114880672
421250,Sách Wordsworth Editions: Heidi,Điểm đánh giá,rating_average,0.10280742751211983,5.0,21.272094982984232
421250,Sách Wordsworth Editions: Heidi,Có đánh giá,has_rating,0.0989792092442877,1,20.47999051563609
421250,Sách Wordsworth Editions: Heidi,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,0.09494352644766373,True,19.644959138541665
421250,Sách Wordsworth Editions: Heidi,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.05368973927430922,False,11.109053704511036
421250,Sách Wordsworth Editions: Heidi,Mức giảm giá,discount_rate,-0.04756189371541255,0,9.841128653526358
421250,Sách Wordsworth Editions: Heidi,Giá bán,price,0.040531294261997114,145000,8.386412948839173
421250,Sách Wordsworth Editions: Heidi,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.03868848464748333,False,8.005113444473379
421250,Sách Wordsworth Editions: Heidi,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.006095568851548801,False,1.2612466114880672
421281,Sách The Devil Wears Prada,Có đánh giá,has_rating,0.08597873545042285,1,24.03695842155391
421281,Sách The Devil Wears Prada,Điểm đánh giá,rating_average,0.07491551262501238,5.0,20.944028225853177
421281,Sách The Devil Wears Prada,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,0.06540887002945697,True,18.286269053183062
421281,Sách The Devil Wears Prada,Mức giảm giá,discount_rate,-0.053759684427739665,0,15.02952203909254
421281,Sách The Devil Wears Prada,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.02900106825677065,False,8.107789306468739
421281,Sách The Devil Wears Prada,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.028646331296491905,False,8.008615975759247
421281,Sách The Devil Wears Prada,Giá bán,price,-0.012209729326200767,299000,3.413457462648363
421281,Sách The Devil Wears Prada,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.007773974541188133,False,2.1733595154409633
424851,Sách The Da Vinci Code: (Robert Langdon Book 2),Điểm đánh giá,rating_average,-0.1539272952781896,3.0,35.53616089483614
424851,Sách The Da Vinci Code: (Robert Langdon Book 2),Mức giảm giá,discount_rate,-0.08650468348075643,0,19.970755315185507
424851,Sách The Da Vinci Code: (Robert Langdon Book 2),Có đánh giá,has_rating,0.08586850436943144,1,19.823884916292833
424851,Sách The Da Vinci Code: (Robert Langdon Book 2),Thể loại: Sách nước ngoài,cat_Sách nước ngoài,0.048255253544745004,True,11.14036630662571
424851,Sách The Da Vinci Code: (Robert Langdon Book 2),Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.034694969652383195,False,8.009794634410385
424851,Sách The Da Vinci Code: (Robert Langdon Book 2),"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.017628576939812526,False,4.069791165679891
